id,title,levelLimit,type,totalTimes,timeLimit,rewardExp,rewardMoney,rewardPop,rewardItemIds,rewardItemCounts,isDaily,sysOpId,desc,toTaskNpcID,tutorType,tutorInitFuns,tutorInitSubFuns,tutorFunction,tutorSubFunction,showOrHideFuns,tutorMapId,openTeleporterIds,isTutor,tutorTaskTab,isShowAutoFight,recommendFunction,instanceTutorFunction,destMapId,tutorInitUpFuns,tutorItemId
109103,盘丝洞3,91,1,4,0,36400,54600,0,0,0,0,0,通关4次盘丝洞3,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2561,10|8|20|11,
109104,盘丝洞3,91,1,7,0,63700,95550,0,0,0,0,0,通关7次盘丝洞3,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2561,10|8|20|11,
109105,盘丝洞3,91,1,12,0,109200,163800,0,0,0,0,0,通关12次盘丝洞3,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2561,10|8|20|11,
109106,对话,91,2,0,0,1820,2730,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109107,盘丝洞4,91,1,1,0,7280,10920,0,0,0,0,0,通关1次盘丝洞4,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2571,10|8|20|11,
109108,盘丝洞4,91,1,4,0,36400,54600,0,0,0,0,0,通关4次盘丝洞4,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2571,10|8|20|11,
109109,盘丝洞4,91,1,7,0,63700,95550,0,0,0,0,0,通关7次盘丝洞4,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2571,10|8|20|11,
109110,盘丝洞4,91,1,12,0,109200,163800,0,0,0,0,0,通关12次盘丝洞4,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2571,10|8|20|11,
109201,对话,92,2,0,0,1840,2760,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109202,盘丝洞5,92,1,1,0,7360,11040,0,0,0,0,0,通关1次盘丝洞5,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2581,10|8|20|11,
109203,盘丝洞5,92,1,4,0,36800,55200,0,0,0,0,0,通关4次盘丝洞5,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2581,10|8|20|11,
109204,盘丝洞5,92,1,7,0,64400,96600,0,0,0,0,0,通关7次盘丝洞5,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2581,10|8|20|11,
109205,盘丝洞5,92,1,12,0,110400,165600,0,0,0,0,0,通关12次盘丝洞5,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2581,10|8|20|11,
109206,对话,92,2,0,0,1840,2760,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109207,盘丝洞6,92,1,1,0,7360,11040,0,0,0,0,0,通关1次盘丝洞6,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2591,10|8|20|11,
109208,盘丝洞6,92,1,4,0,36800,55200,0,0,0,0,0,通关4次盘丝洞6,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2591,10|8|20|11,
109209,盘丝洞6,92,1,7,0,64400,96600,0,0,0,0,0,通关7次盘丝洞6,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2591,10|8|20|11,
109210,盘丝洞6,92,1,12,0,110400,165600,0,0,0,0,0,通关12次盘丝洞6,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2591,10|8|20|11,
109301,对话,93,2,0,0,1860,2790,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109302,盘丝洞7,93,1,1,0,7440,11160,0,0,0,0,0,通关1次盘丝洞7,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2601,10|8|20|11,
109303,盘丝洞7,93,1,4,0,37200,55800,0,0,0,0,0,通关4次盘丝洞7,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2601,10|8|20|11,
109304,盘丝洞7,93,1,7,0,65100,97650,0,0,0,0,0,通关7次盘丝洞7,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2601,10|8|20|11,
109305,盘丝洞7,93,1,12,0,111600,167400,0,0,0,0,0,通关12次盘丝洞7,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2601,10|8|20|11,
109306,对话,93,2,0,0,1860,2790,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109307,盘丝洞8,93,1,1,0,7440,11160,0,0,0,0,0,通关1次盘丝洞8,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2611,10|8|20|11,
109308,盘丝洞8,93,1,4,0,37200,55800,0,0,0,0,0,通关4次盘丝洞8,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2611,10|8|20|11,
109309,盘丝洞8,93,1,7,0,65100,97650,0,0,0,0,0,通关7次盘丝洞8,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2611,10|8|20|11,
109310,盘丝洞8,93,1,12,0,111600,167400,0,0,0,0,0,通关12次盘丝洞8,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2611,10|8|20|11,
109401,对话,94,2,0,0,1880,2820,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109402,盘丝洞9,94,1,1,0,7520,11280,0,0,0,0,0,通关1次盘丝洞9,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2621,10|8|20|11,
109403,盘丝洞9,94,1,4,0,37600,56400,0,0,0,0,0,通关4次盘丝洞9,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2621,10|8|20|11,
109404,盘丝洞9,94,1,7,0,65800,98700,0,0,0,0,0,通关7次盘丝洞9,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2621,10|8|20|11,
109405,盘丝洞9,94,1,12,0,112800,169200,0,0,0,0,0,通关12次盘丝洞9,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2621,10|8|20|11,
109406,对话,94,2,0,0,1880,2820,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109407,盘丝洞10,94,1,1,0,7520,11280,0,0,0,0,0,通关1次盘丝洞10,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2631,10|8|20|11,
109408,盘丝洞10,94,1,4,0,37600,56400,0,0,0,0,0,通关4次盘丝洞10,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2631,10|8|20|11,
109409,盘丝洞10,94,1,7,0,65800,98700,0,0,0,0,0,通关7次盘丝洞10,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2631,10|8|20|11,
109410,盘丝洞10,94,1,12,0,112800,169200,0,0,0,0,0,通关12次盘丝洞10,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2631,10|8|20|11,
109501,对话,95,2,0,0,1900,2850,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109502,芭蕉洞1,95,1,1,0,7600,11400,0,0,0,0,0,通关1次芭蕉洞1,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2641,10|8|20|11,
109503,芭蕉洞1,95,1,4,0,38000,57000,0,0,0,0,0,通关4次芭蕉洞1,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2641,10|8|20|11,
109504,芭蕉洞1,95,1,7,0,66500,99750,0,0,0,0,0,通关7次芭蕉洞1,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2641,10|8|20|11,
109505,芭蕉洞1,95,1,12,0,114000,171000,0,0,0,0,0,通关12次芭蕉洞1,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2641,10|8|20|11,
109506,对话,95,2,0,0,1900,2850,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109507,芭蕉洞2,95,1,1,0,7600,11400,0,0,0,0,0,通关1次芭蕉洞2,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2651,10|8|20|11,
109508,芭蕉洞2,95,1,4,0,38000,57000,0,0,0,0,0,通关4次芭蕉洞2,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2651,10|8|20|11,
109509,芭蕉洞2,95,1,7,0,66500,99750,0,0,0,0,0,通关7次芭蕉洞2,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2651,10|8|20|11,
109510,芭蕉洞2,95,1,12,0,114000,171000,0,0,0,0,0,通关12次芭蕉洞2,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2651,10|8|20|11,
109601,对话,96,2,0,0,1920,2880,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109602,芭蕉洞3,96,1,1,0,7680,11520,0,0,0,0,0,通关1次芭蕉洞3,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2661,10|8|20|11,
109603,芭蕉洞3,96,1,4,0,38400,57600,0,0,0,0,0,通关4次芭蕉洞3,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2661,10|8|20|11,
109604,芭蕉洞3,96,1,7,0,67200,100800,0,0,0,0,0,通关7次芭蕉洞3,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2661,10|8|20|11,
109605,芭蕉洞3,96,1,12,0,115200,172800,0,0,0,0,0,通关12次芭蕉洞3,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2661,10|8|20|11,
109606,对话,96,2,0,0,1920,2880,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109607,芭蕉洞4,96,1,1,0,7680,11520,0,0,0,0,0,通关1次芭蕉洞4,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2671,10|8|20|11,
109608,芭蕉洞4,96,1,4,0,38400,57600,0,0,0,0,0,通关4次芭蕉洞4,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2671,10|8|20|11,
109609,芭蕉洞4,96,1,7,0,67200,100800,0,0,0,0,0,通关7次芭蕉洞4,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2671,10|8|20|11,
109610,芭蕉洞4,96,1,12,0,115200,172800,0,0,0,0,0,通关12次芭蕉洞4,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2671,10|8|20|11,
109701,对话,97,2,0,0,1940,2910,0,0,0,0,0,与哪吒对话,8,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,,10|8|20|11,
109702,芭蕉洞5,97,1,1,0,7760,11640,0,0,0,0,0,通关1次芭蕉洞5,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2681,10|8|20|11,
109703,芭蕉洞5,97,1,4,0,38800,58200,0,0,0,0,0,通关4次芭蕉洞5,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2681,10|8|20|11,
109704,芭蕉洞5,97,1,7,0,67900,101850,0,0,0,0,0,通关7次芭蕉洞5,0,2,7|1|2|5|3|6|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008,0,1,,2|3|4|5,,-2681,10|8|20|11,
